Site	AF16	DY180	DY22	ECA264	ECA3733	ECA3734	ECA3738	PB420
I:14052562	2	NA	NA	NA	NA	NA	NA	NA
I:14052565	2	NA	NA	NA	NA	NA	NA	NA
I:14052573	2	NA	NA	NA	NA	NA	NA	NA
I:14052579	2	NA	NA	NA	NA	NA	NA	NA
I:14052585	2	NA	NA	NA	NA	NA	NA	NA
I:14052586	2	NA	NA	NA	NA	NA	NA	NA
I:14052612	2	2	2	2	2	2	2	2
I:14052628	2	2	2	2	2	2	2	2
I:14052631	2	2	2	2	2	2	2	2
I:14052640	2	2	2	2	2	2	2	2
I:14052644	2	2	2	2	2	2	2	2
I:14052647	2	2	2	2	2	2	2	2
I:14052672	2	2	2	2	2	2	2	2
I:14052719	2	2	2	2	2	2	2	2
I:14052775	2	2	2	2	2	2	2	2
I:14052825	2	2	2	2	2	2	2	2
I:14052830	2	2	2	2	2	2	2	2
I:14052876	2	2	2	2	2	2	2	2
I:14052967	2	2	2	2	2	2	2	2
I:14052968	2	2	2	2	2	2	2	2
I:14053048	2	2	2	2	2	2	2	2
I:14053049	2	2	2	2	2	2	2	2
I:14053065	2	2	2	2	2	2	2	2
I:14053099	2	2	2	2	2	2	2	2
I:14053163	2	2	2	2	2	2	2	2
I:14053171	2	2	2	2	2	2	2	2
I:14053275	2	2	2	2	2	2	2	2
I:14053322	2	2	2	2	2	2	2	2
I:14053503	2	NA	NA	NA	NA	NA	NA	NA
I:14053566	2	2	2	2	2	2	2	2
I:14053650	2	2	2	2	2	2	2	2
I:14053677	2	2	2	2	2	2	2	2
I:14053698	2	2	2	2	2	2	2	2
I:14053709	2	2	2	2	2	2	2	2
I:14053798	2	2	2	2	2	2	2	2
I:14053816	2	2	2	2	2	2	2	2
I:14053830	2	2	2	2	2	2	2	2
I:14054065	2	2	2	2	2	2	2	2
I:14054105	2	2	2	2	2	2	2	2
I:14054206	2	2	2	2	2	2	2	2
I:14054214	2	2	2	2	2	2	2	2
I:14054326	2	2	2	2	2	2	2	2
I:14054520	2	2	2	2	2	2	2	2
I:14054805	2	2	2	2	2	2	2	2
I:14055052	NA	2	2	NA	NA	2	2	2
I:14055075	NA	2	2	NA	2	2	2	2
I:14055183	2	2	2	2	2	2	2	2
I:14055224	2	2	2	2	2	2	2	2
I:14055228	2	2	2	2	2	2	2	2
I:14055357	2	2	2	2	2	2	2	2
I:14055553	2	2	2	2	2	2	2	2
I:14055562	2	2	2	2	2	2	2	2
I:14055717	2	2	2	2	2	2	2	2
I:14055958	2	2	2	2	2	2	2	2
I:14056152	2	2	2	2	2	2	2	2
I:14056175	2	2	2	2	2	2	2	2
I:14056471	NA	2	2	2	2	2	2	2
I:14056510	NA	2	2	2	2	2	2	2
I:14056522	2	2	2	2	2	2	2	2
I:14056568	2	2	2	2	2	2	2	2
I:14056659	2	2	2	2	2	2	2	2
I:14056755	2	2	2	2	2	2	2	2
I:14056773	2	2	2	2	2	2	2	2
I:14056785	2	2	2	2	2	2	2	2
I:14056841	2	2	2	2	2	2	2	2
I:14056894	2	2	2	2	2	2	2	2
I:14056924	2	2	2	2	2	2	2	2
I:14056969	2	2	2	2	2	2	2	2
I:14056980	2	2	2	2	2	2	2	2
I:14057130	2	2	2	2	2	2	2	2
I:14057167	2	2	2	2	2	2	2	2
I:14057169	2	2	2	2	2	2	2	2
I:14057193	2	2	2	2	2	2	2	2
I:14057213	2	2	2	2	2	2	2	2
I:14057240	2	2	2	2	2	2	2	2
I:14057289	2	2	2	2	2	2	2	2
I:14057295	2	2	2	2	2	2	2	2
I:14057297	2	2	2	2	2	2	2	2
I:14057472	2	2	2	2	2	2	2	2
I:14057679	2	2	2	2	2	2	2	2
I:14057696	2	2	2	2	2	2	2	2
I:14057830	2	2	2	2	2	2	2	2
I:14057863	2	2	2	2	2	2	2	2
I:14057914	2	2	2	2	2	2	2	2
I:14057946	2	2	2	2	2	2	2	2
I:14058122	2	2	2	2	2	2	2	2
I:14058149	2	2	2	2	2	2	2	2
I:14058184	2	2	2	2	2	2	2	2
I:14058464	2	2	2	2	2	2	2	2
I:14058564	2	2	2	2	2	2	2	2
I:14058576	2	2	2	2	2	2	2	2
I:14058620	2	2	2	2	2	2	2	2
I:14058721	2	2	2	2	2	2	2	2
I:14058794	2	2	2	2	2	2	2	2
I:14059069	2	2	2	2	2	2	2	2
I:14059108	2	2	2	2	2	2	2	2
I:14059205	2	2	2	2	2	2	2	2
I:14059227	2	2	2	2	2	2	2	2
I:14059320	2	2	2	2	2	2	2	2
I:14059368	2	2	2	2	2	2	2	2
I:14059602	2	2	2	2	2	2	2	2
I:14059619	2	2	2	2	2	2	2	2
I:14059725	2	2	2	2	2	2	2	2
I:14060013	2	2	2	2	2	2	2	2
I:14060130	2	2	2	2	2	2	2	2
I:14060146	2	2	2	2	2	2	2	2
I:14060226	2	2	2	2	2	2	2	2
I:14060242	2	2	2	2	2	2	2	2
I:14060368	2	2	2	2	2	2	2	2
I:14060380	2	2	2	2	2	2	2	2
I:14060393	2	2	2	2	2	2	2	2
I:14060465	2	2	2	2	2	2	2	2
I:14060470	2	2	2	2	2	2	2	2
I:14060635	2	2	2	2	2	2	2	2
I:14060650	2	2	2	2	2	2	2	2
I:14060655	2	2	2	2	2	2	2	2
I:14060744	2	2	2	2	2	2	2	2
I:14061267	2	2	2	2	2	2	2	2
I:14061586	2	2	2	2	2	2	2	2
I:14061736	2	2	2	2	2	2	2	2
I:14061801	2	2	2	2	2	2	2	2
I:14062367	2	2	2	2	2	2	2	2
I:14062522	2	2	2	2	2	2	2	2
I:14062601	2	2	2	2	2	2	2	2
I:14062602	2	2	2	2	2	2	2	2
I:14062707	2	2	2	2	2	2	2	2
I:14062725	2	2	2	2	2	2	2	2
I:14062797	2	2	2	2	2	2	2	2
I:14062826	2	2	2	2	2	2	2	2
I:14062954	2	2	2	2	2	2	2	2
I:14063100	2	2	2	2	2	2	2	2
I:14063288	2	2	2	2	2	2	2	2
I:14063473	2	2	2	2	2	2	2	2
I:14063623	2	2	2	2	2	2	2	2
I:14063820	2	2	2	2	2	2	2	2
I:14063936	2	2	2	2	2	2	2	2
I:14064103	2	2	2	2	2	2	2	2
I:14064188	2	2	2	2	2	2	2	2
I:14064190	2	2	2	2	2	2	2	2
I:14064386	2	2	2	2	2	2	2	2
I:14064455	2	2	2	2	2	2	2	2
I:14064507	2	2	2	2	2	2	2	2
I:14064714	2	2	2	2	2	2	2	2
I:14065497	2	2	2	2	2	2	2	2
I:14065614	2	2	2	2	2	2	2	2
I:14065856	2	2	2	2	2	2	2	2
I:14066075	2	2	2	2	2	2	2	2
I:14066094	2	2	2	2	2	2	2	2
I:14066286	2	2	2	2	2	2	2	2
I:14066569	2	2	2	2	2	2	2	2
I:14066571	2	2	2	2	2	2	2	2
I:14066660	2	2	2	2	2	2	2	2
I:14067123	2	2	2	2	2	2	2	2
I:14067208	2	2	2	2	2	2	2	2
I:14067229	2	0	0	2	0	2	0	0
I:14067409	2	2	2	2	2	2	2	2
I:14067840	2	2	2	2	2	2	2	2
I:14067998	2	2	2	2	2	2	2	2
I:14068046	2	2	2	2	2	2	2	2
I:14068149	2	2	2	2	2	2	2	2
I:14068508	2	2	2	2	2	2	2	2
I:14068575	2	2	2	2	2	2	2	2
I:14068741	2	2	2	2	2	2	2	2
I:14068826	2	2	2	2	2	2	2	2
I:14068844	2	2	2	2	2	2	2	2
I:14068916	2	2	2	2	2	2	2	2
I:14069124	2	2	2	2	2	2	2	2
I:14069185	2	2	2	2	2	2	2	2
I:14069282	2	2	2	2	2	2	2	2
I:14069284	2	2	2	2	2	2	2	2
I:14069285	2	2	2	2	2	2	2	2
I:14069329	2	2	2	2	2	2	2	2
I:14069752	2	2	2	2	2	2	2	2
I:14069775	2	2	2	2	2	2	2	2
I:14069790	2	2	2	2	2	2	2	2
I:14069865	2	2	2	2	2	2	2	2
I:14069966	2	2	2	2	2	2	2	2
I:14069997	2	2	2	2	2	2	2	2
I:14070212	2	2	2	2	2	2	2	2
I:14070216	2	2	2	2	2	2	2	2
I:14070407	2	2	2	2	2	2	2	2
I:14070479	2	2	2	2	2	2	2	2
I:14070526	2	2	2	2	2	2	2	2
I:14070710	2	2	2	2	2	2	2	2
I:14070711	2	2	2	2	2	2	2	2
I:14070918	NA	2	2	2	2	2	2	2
I:14071000	NA	2	2	2	2	2	2	2
I:14071148	NA	2	2	2	2	2	2	2
I:14071155	NA	2	2	2	2	2	2	2
I:14071312	2	2	2	2	2	2	2	2
I:14071536	2	2	2	2	2	2	2	2
I:14071544	2	2	2	2	2	2	2	2
I:14071582	2	2	2	2	2	2	2	2
I:14071625	2	2	2	2	2	2	2	2
I:14071852	2	2	2	2	2	2	2	2
I:14071883	2	2	2	2	2	2	2	2
I:14071922	2	2	2	2	2	2	2	2
I:14071995	2	2	2	2	2	2	2	2
I:14072043	2	2	2	2	2	2	2	2
I:14072048	2	2	2	2	2	2	2	2
I:14072103	2	2	2	2	2	2	2	2
I:14072107	2	2	2	2	2	2	2	2
I:14072110	2	2	2	2	2	2	2	2
I:14072344	2	2	2	2	2	2	2	2
I:14072367	2	2	2	2	2	2	2	2
I:14072378	2	2	2	2	2	2	2	2
I:14072437	2	2	2	2	2	2	2	2
I:14072518	2	2	2	2	2	2	2	2
I:14072591	2	2	2	2	2	2	2	2
I:14072795	2	2	2	2	2	2	2	2
I:14072796	2	2	2	2	2	2	2	2
I:14072801	2	2	2	2	2	2	2	2
I:14072807	2	2	2	2	2	2	2	2
I:14072809	2	2	2	2	2	2	2	2
I:14072811	2	2	2	2	2	2	2	2
I:14072817	2	2	2	2	2	2	2	2
I:14072841	2	2	2	2	2	2	2	2
I:14072943	2	2	2	2	2	2	2	2
I:14072948	2	2	2	2	2	2	2	2
I:14073236	2	2	2	2	2	2	2	2
I:14073350	NA	2	2	2	2	2	2	2
I:14073405	NA	2	2	2	2	2	2	2
I:14073440	NA	2	2	2	2	2	2	2
I:14073504	NA	2	2	2	2	2	2	2
I:14073553	NA	2	2	2	2	2	2	2
I:14073639	NA	2	2	2	2	2	2	2
I:14073734	NA	2	2	2	2	2	2	2
I:14074542	NA	2	2	2	2	2	2	2
I:14075116	NA	2	2	2	2	2	2	2
I:14075332	0	NA	2	0	2	2	NA	0
I:14075338	0	NA	2	NA	2	2	NA	2
I:14075344	NA	NA	2	NA	2	2	NA	2
I:14075658	NA	2	2	2	2	2	NA	2
I:14077112	2	2	2	2	2	2	2	2
I:14077978	2	2	2	2	2	2	2	2
I:14079228	2	2	2	2	2	2	2	2
I:14079243	2	2	2	2	2	2	2	2
I:14079324	2	2	2	2	2	2	2	2
I:14080646	2	2	2	2	2	2	2	2
I:14080788	2	2	2	2	2	2	2	2
I:14081170	2	2	2	2	2	2	2	2
I:14081171	2	2	2	2	2	2	2	2
I:14081210	2	2	2	2	2	2	2	2
I:14081615	2	2	2	2	2	2	2	2
I:14081617	2	2	2	2	2	2	2	2
I:14081811	2	2	2	2	2	2	2	2
I:14083568	2	2	2	2	2	2	2	2
I:14083866	2	NA	2	2	2	NA	NA	2
I:14083871	2	2	2	2	2	2	NA	2
I:14083876	2	2	2	2	2	2	2	2
I:14083879	2	2	2	2	2	2	2	2
I:14083889	2	2	2	2	2	2	2	2
I:14084208	2	2	2	2	2	2	2	2
I:14085304	2	2	2	2	2	2	2	2
I:14086290	2	2	2	2	2	2	2	2
I:14086479	2	2	2	2	2	2	2	2
I:14086497	2	2	2	2	2	2	2	2
I:14087199	2	2	2	2	2	2	2	2
I:14087498	2	2	2	2	2	2	2	2
I:14087663	2	2	2	2	2	2	2	2
I:14087695	2	2	2	2	2	2	2	2
I:14087938	2	2	2	2	2	2	2	2
I:14087980	2	2	2	2	2	2	2	2
I:14088248	2	2	2	2	2	2	2	2
I:14088560	2	2	2	2	2	2	2	2
I:14088562	2	2	2	2	2	2	2	2
I:14088602	2	2	2	2	2	2	2	2
I:14088670	2	2	2	2	2	2	2	2
I:14088985	2	2	2	2	2	2	2	2
I:14089143	2	2	2	2	2	2	2	2
I:14089325	2	2	2	2	2	2	2	2
I:14089327	2	2	2	2	2	2	2	2
I:14089956	2	2	2	2	2	2	2	2
I:14089987	2	2	2	2	2	2	2	2
I:14090046	2	2	2	2	2	2	2	2
I:14090159	2	2	2	2	2	2	2	2
I:14090657	2	2	2	2	2	2	2	2
I:14090686	2	2	2	2	2	2	2	2
I:14090690	2	2	2	2	2	2	2	2
I:14090799	2	2	2	2	2	2	2	2
I:14090888	2	2	2	2	2	2	2	2
I:14091061	2	2	2	2	2	2	2	2
I:14091116	2	2	2	2	2	2	2	2
I:14091145	2	2	2	2	2	2	2	2
I:14091478	2	2	2	2	2	2	2	2
I:14091750	2	2	2	2	2	2	2	2
I:14092044	2	2	2	2	2	2	2	2
I:14092355	2	2	2	2	2	2	2	2
I:14092378	2	2	2	2	2	2	2	2
I:14092422	2	2	2	2	2	2	2	2
I:14092456	2	2	2	2	2	2	2	2
I:14092626	2	2	2	2	2	2	2	2
I:14092642	2	2	2	2	2	2	2	2
I:14092698	2	2	2	2	2	2	2	2
I:14092938	2	2	2	2	2	2	2	2
I:14092980	2	2	2	2	2	2	2	2
I:14093240	2	2	2	2	2	2	2	2
I:14093345	2	2	2	2	2	2	2	2
I:14093398	2	2	2	2	2	2	2	2
I:14093677	2	2	2	2	2	2	2	2
I:14093769	2	2	2	2	2	2	2	2
I:14093834	2	2	2	2	2	2	2	2
I:14093949	2	2	2	2	2	2	2	2
I:14094187	2	2	2	2	2	2	2	2
I:14094327	2	2	2	2	2	2	2	2
I:14094395	2	2	2	2	2	2	2	2
I:14094450	2	2	2	2	2	2	2	2
I:14095021	2	2	2	2	2	2	2	2
I:14095331	2	2	2	2	2	2	2	2
I:14095438	2	2	2	2	2	2	2	2
I:14095467	2	2	2	2	2	2	2	2
I:14095490	2	2	2	2	2	2	2	2
I:14096102	2	2	2	2	2	2	2	2
I:14096459	2	2	2	2	2	2	2	2
I:14096484	2	2	2	2	2	2	2	2
I:14096636	2	2	2	2	2	2	2	2
I:14096638	2	2	2	2	2	2	2	2
I:14096669	2	2	2	2	2	2	2	2
I:14096678	2	2	2	2	2	2	2	2
I:14096754	2	2	2	2	2	2	2	2
I:14096945	2	2	2	2	2	2	2	2
I:14097091	2	2	2	2	2	2	2	2
I:14097160	2	2	2	2	2	2	2	2
I:14097415	2	2	2	2	2	2	2	2
I:14097440	2	2	2	2	2	2	2	2
I:14097771	2	2	2	2	2	2	2	2
I:14097778	2	2	2	2	2	2	2	2
I:14097788	2	2	2	2	2	2	2	2
I:14097886	2	2	2	2	2	2	2	2
I:14097942	2	2	2	2	2	2	2	2
I:14097971	2	2	2	2	2	2	2	2
I:14097985	2	2	2	2	2	2	2	2
I:14097993	2	2	2	2	2	2	2	2
I:14098018	2	2	2	2	2	2	2	2
I:14098074	2	2	2	2	2	2	2	2
I:14098138	2	2	2	2	2	2	2	2
I:14098152	2	2	2	2	2	2	2	2
I:14098164	2	2	2	2	2	2	2	2
I:14098275	2	2	2	2	2	2	2	2
I:14098325	2	2	2	2	2	2	2	2
I:14098329	2	2	2	2	2	2	2	2
I:14098330	2	2	2	2	2	2	2	2
I:14098512	2	2	2	2	2	2	2	2
I:14098607	2	2	2	2	2	2	2	2
I:14098663	NA	2	2	2	2	2	2	2
I:14098673	NA	2	2	2	2	2	2	2
I:14098730	NA	2	2	2	2	2	2	2
I:14098772	NA	2	2	2	2	2	2	2
I:14098773	NA	2	2	2	2	2	2	2
I:14098878	2	2	2	2	2	2	2	2
I:14098897	2	2	2	2	2	2	2	2
I:14098909	2	2	2	2	2	2	2	2
I:14099117	2	2	2	2	2	2	2	2
I:14099284	2	2	2	2	2	2	2	2
I:14099361	2	2	2	2	2	2	2	2
I:14099452	0	2	0	0	0	0	0	0
I:14099482	2	2	2	2	2	2	2	2
I:14099616	2	2	2	2	2	2	2	2
I:14099687	2	2	2	2	2	2	2	2
I:14099813	2	2	2	2	2	2	2	2
I:14099926	2	2	2	2	2	2	2	2
I:14099938	2	2	2	2	2	2	2	2
I:14099962	2	2	2	2	2	2	2	2
I:14100061	2	2	2	2	2	2	2	2
I:14100284	2	2	2	2	2	2	2	2
I:14100501	2	2	2	2	2	2	2	2
I:14100662	2	2	2	2	2	2	2	2
I:14100690	2	2	2	2	2	2	2	2
I:14100739	2	2	2	2	2	2	2	2
I:14100802	2	2	2	2	2	2	2	2
I:14100838	2	2	2	2	2	2	2	2
I:14100965	2	2	2	2	2	2	2	2
I:14101022	2	2	2	2	2	2	2	2
I:14101026	2	2	2	2	2	2	2	2
I:14101197	2	2	2	2	2	2	2	2
I:14101265	2	2	2	2	2	2	2	2
I:14101487	2	2	2	2	2	2	2	2
I:14101493	2	2	2	2	2	2	2	2
I:14101528	2	2	2	2	2	2	2	2
I:14101614	2	2	2	2	2	2	2	2
I:14102253	2	2	2	2	2	2	2	2
I:14102314	2	2	2	2	2	2	2	2
I:14102378	2	2	2	2	2	2	2	2
I:14102716	2	2	2	2	2	2	2	2
I:14102754	2	2	2	2	2	2	2	2
I:14102761	2	2	2	2	2	2	2	2
I:14102766	2	2	2	2	2	2	2	2
I:14102880	2	2	2	2	2	2	2	2
I:14103066	2	2	2	2	2	2	2	2
I:14103080	2	2	2	2	2	2	2	2
I:14103108	2	2	2	2	2	2	2	2
I:14103361	2	2	2	2	2	2	2	2
I:14103424	2	2	2	2	2	2	2	2
I:14103460	2	2	2	2	2	2	2	2
I:14103513	2	2	2	2	2	2	2	2
I:14103535	2	2	2	2	2	2	2	2
I:14103542	2	2	2	2	2	2	2	2
I:14103604	2	2	2	2	2	2	2	2
I:14103657	2	2	2	2	2	2	2	2
I:14104452	2	2	2	2	2	2	2	2
I:14104576	2	2	2	2	2	2	2	2
I:14104679	2	2	2	2	2	2	2	2
I:14104741	2	2	2	2	2	2	2	2
I:14104755	2	2	2	2	2	2	2	2
I:14104850	2	2	2	2	2	2	2	2
I:14104888	2	2	2	2	2	2	2	2
I:14104925	2	2	2	2	2	2	2	2
I:14104929	2	2	2	2	2	2	2	2
I:14104930	2	2	2	2	2	2	2	2
I:14104963	2	2	2	2	2	2	2	2
I:14104966	2	2	2	2	2	2	2	2
I:14105029	2	2	2	2	2	2	2	2
I:14105030	2	2	2	2	2	2	2	2
I:14105170	2	2	2	2	2	2	2	2
I:14105309	2	2	2	2	2	2	2	2
I:14105345	2	0	2	2	0	2	0	0
I:14105500	2	2	2	2	2	2	2	2
I:14105501	2	2	2	2	2	2	2	2
I:14105504	2	2	2	2	2	2	2	2
I:14105540	2	2	2	2	2	2	2	2
I:14105681	2	2	2	2	2	2	2	2
I:14105689	2	2	2	2	2	2	2	2
I:14105764	2	2	2	2	2	2	2	2
I:14105839	2	2	2	2	2	2	2	2
I:14105863	2	2	2	2	2	2	2	2
I:14105976	2	2	2	2	2	2	2	2
I:14106073	2	2	2	2	2	2	2	2
I:14106101	2	2	2	2	2	2	2	2
I:14106322	2	2	2	2	2	2	2	2
I:14106361	2	2	2	2	2	2	2	2
I:14106451	2	2	2	2	2	2	2	2
I:14106455	2	2	2	2	2	2	2	2
I:14106532	2	2	2	2	2	2	2	2
I:14106666	2	2	2	2	2	2	2	2
I:14106733	2	2	2	2	2	2	2	2
I:14106735	2	2	2	2	2	2	2	2
I:14106805	2	2	2	2	2	2	2	2
I:14106823	2	2	2	2	2	2	2	2
I:14106825	2	2	2	2	2	2	2	2
I:14106832	2	2	2	2	2	2	2	2
I:14106833	2	2	2	2	2	2	2	2
I:14106966	2	2	2	2	2	2	2	2
I:14107127	2	2	2	2	2	2	2	2
I:14107173	2	2	2	2	2	2	2	2
I:14107225	2	2	2	2	2	2	2	2
I:14107251	2	2	2	2	2	2	2	2
I:14107381	2	2	2	2	2	2	2	2
I:14107429	NA	2	2	2	2	2	2	2
I:14107574	2	2	2	2	2	2	2	2
I:14107740	2	2	2	2	2	2	2	2
I:14108305	2	2	2	2	2	2	2	2
I:14108359	2	2	2	2	2	2	2	2
I:14108459	2	2	2	2	2	2	2	2
I:14108470	2	2	2	2	2	2	2	2
I:14108478	2	2	2	2	2	2	2	2
I:14108524	2	2	2	2	2	2	2	2
I:14108753	2	2	2	2	2	2	2	2
I:14109000	2	2	2	2	2	2	2	2
I:14109198	2	2	2	2	2	2	2	2
I:14109373	2	2	2	2	2	2	2	2
I:14109429	2	2	2	2	2	2	2	2
I:14109470	2	2	2	2	2	2	2	2
I:14109701	2	2	2	2	2	2	2	2
I:14109763	2	2	2	2	2	2	2	2
I:14109856	2	2	2	2	2	2	2	2
I:14109874	2	2	2	2	2	2	2	2
I:14109881	2	2	2	2	2	2	2	2
I:14109882	2	2	2	2	2	2	2	2
I:14111590	2	2	2	2	2	2	2	2
I:14111724	2	2	2	2	2	2	2	2
I:14112034	2	2	2	2	2	2	2	2
I:14112091	NA	NA	2	NA	NA	NA	NA	2
I:14113376	2	2	2	2	2	2	2	2
I:14113519	2	2	2	2	2	2	2	2
I:14113578	2	2	2	2	2	2	2	2
I:14113713	2	2	2	2	2	2	2	2
I:14113793	2	2	2	2	2	2	2	2
I:14113797	2	2	2	2	2	2	2	2
I:14113822	2	2	2	2	2	2	2	2
I:14113823	2	2	2	2	2	2	2	2
I:14113871	2	2	2	2	2	2	2	2
I:14113904	2	2	2	2	2	2	2	2
I:14113926	2	2	2	2	2	2	2	2
I:14114017	2	2	2	2	2	2	2	2
I:14114045	2	2	2	2	2	2	2	2
I:14114047	2	2	2	2	2	2	2	2
I:14114070	2	2	2	2	2	2	2	2
I:14114126	2	2	2	2	2	2	2	2
I:14114195	2	2	2	2	2	2	2	2
I:14114262	2	2	2	2	2	2	2	2
I:14114296	2	2	2	2	2	2	2	2
I:14114297	2	2	2	2	2	2	2	2
I:14114325	2	2	2	2	2	2	2	2
I:14114518	2	2	2	2	2	2	2	2
I:14114519	2	2	2	2	2	2	2	2
I:14114634	2	2	2	2	2	2	2	2
I:14114647	2	2	2	2	2	2	2	2
I:14114651	2	2	2	2	2	2	2	2
I:14114652	2	2	2	2	2	2	2	2
I:14114664	2	2	2	2	2	2	2	2
I:14114698	2	2	2	2	2	2	2	2
I:14114762	2	2	2	2	2	2	2	2
I:14115099	2	2	2	2	2	2	2	2
I:14115582	2	2	2	2	2	2	2	2
I:14115697	NA	2	2	2	2	2	2	2
I:14115777	NA	2	2	2	NA	2	2	2
I:14115837	NA	2	2	2	2	2	2	2
I:14115927	NA	2	2	2	2	2	2	2
I:14116071	2	2	2	2	2	2	2	2
I:14116078	2	2	2	2	2	2	2	2
I:14116152	2	NA	2	2	2	2	2	2
I:14116204	2	2	2	2	2	2	2	2
I:14116428	2	2	2	2	2	2	2	2
I:14116429	2	2	2	2	2	2	2	2
I:14116475	2	2	2	2	2	2	2	2
I:14116604	2	2	2	2	2	2	2	2
I:14117026	2	2	2	2	2	2	2	2
I:14117030	2	2	2	2	2	2	2	2
I:14117059	2	2	2	2	2	2	2	2
I:14117312	2	2	2	2	2	2	2	2
I:14117317	2	2	2	2	2	2	2	2
I:14117387	2	2	2	2	2	2	2	2
I:14117498	2	2	2	2	2	2	2	2
I:14117529	2	2	2	2	2	2	2	2
I:14117581	2	2	2	2	2	2	2	2
I:14117603	2	2	2	2	2	2	2	2
I:14117610	2	2	2	2	2	2	2	2
I:14117618	2	2	2	2	2	2	2	2
I:14117755	2	2	2	2	2	2	2	2
I:14117852	2	2	2	2	2	2	2	2
I:14118486	2	2	2	2	2	2	2	2
I:14118488	2	2	2	2	2	2	2	2
I:14118662	2	2	2	2	2	2	2	2
I:14118734	2	2	2	2	2	2	2	2
I:14119046	2	2	2	2	2	2	2	2
I:14119080	2	2	2	2	2	2	2	2
I:14119154	2	2	2	2	2	2	2	2
I:14119209	2	2	2	2	2	2	2	2
I:14119266	2	2	2	2	2	2	2	2
I:14119428	2	2	2	2	2	2	2	2
I:14119433	2	2	2	2	2	2	2	2
I:14119474	2	2	2	2	2	2	2	2
I:14119522	2	2	2	2	2	2	2	2
I:14119525	2	2	2	2	2	2	2	2
I:14119590	2	2	2	2	2	2	2	2
I:14119655	2	2	2	2	2	2	2	2
I:14119848	2	2	2	2	2	2	2	2
I:14119876	2	2	2	2	2	2	2	2
I:14119915	2	2	2	2	2	2	2	2
I:14120106	2	2	2	2	2	2	2	2
I:14120133	2	2	2	2	2	2	2	2
I:14120239	2	2	2	2	2	2	2	2
I:14120400	2	2	2	2	2	2	2	2
I:14120413	2	2	2	2	2	2	2	2
I:14120421	2	2	2	2	2	2	2	2
I:14120741	2	2	2	2	2	2	2	2
I:14120890	2	2	2	2	2	2	2	2
I:14121009	2	2	2	2	2	2	2	2
I:14121284	2	2	2	2	2	2	2	2
I:14121876	2	2	2	2	2	2	2	2
I:14122117	2	2	2	2	2	2	2	2
I:14122279	2	2	2	2	2	2	2	2
I:14122704	2	2	2	2	2	2	2	2
I:14123235	2	2	2	2	2	2	2	2
I:14123261	2	2	2	2	2	2	2	2
I:14123264	2	2	2	2	2	2	2	2
I:14123538	2	2	2	2	2	2	2	2
I:14123595	2	2	2	2	2	2	2	2
I:14123752	2	2	2	2	2	2	2	2
I:14124351	2	2	2	2	2	2	2	2
I:14124507	2	2	2	2	2	2	2	2
I:14124684	2	2	2	2	2	2	2	2
I:14124904	2	2	2	2	2	2	2	2
I:14125175	2	2	2	2	2	2	2	2
I:14125208	2	2	2	2	2	2	2	2
I:14125468	2	2	2	2	2	2	2	2
I:14125471	2	2	2	2	2	2	2	2
I:14125473	2	2	2	2	2	2	2	2
I:14125511	2	2	2	2	2	2	2	2
I:14125580	2	2	2	2	2	2	2	2
I:14125655	2	2	2	2	2	2	2	2
I:14125774	2	2	2	2	2	2	2	2
I:14125856	2	2	2	2	2	2	2	2
I:14125896	2	2	2	2	2	2	2	2
I:14125910	2	2	2	2	2	2	2	2
I:14125929	2	2	2	2	2	2	2	2
I:14126039	2	2	2	2	2	2	2	2
I:14126043	2	2	2	2	2	2	2	2
I:14126075	2	2	2	2	2	2	2	2
I:14126120	2	2	2	2	2	2	2	2
I:14126152	2	2	2	2	2	2	2	2
I:14126172	2	2	2	2	2	2	2	2
I:14126198	2	2	2	2	2	2	2	2
I:14126646	2	2	2	2	2	2	2	2
I:14126904	2	2	2	2	2	2	2	2
I:14126913	2	2	2	2	2	2	2	2
I:14127061	2	2	2	2	2	2	2	2
I:14127161	2	2	2	2	2	2	2	2
I:14127163	2	2	2	2	2	2	2	2
I:14127165	2	2	2	2	2	2	2	2
I:14127170	2	2	2	2	2	2	2	2
I:14127172	2	2	2	2	2	2	2	2
I:14127173	2	2	2	2	2	2	2	2
I:14127179	2	2	2	2	2	2	2	2
I:14127787	2	2	2	2	2	2	2	2
I:14128262	2	2	2	2	2	2	2	2
I:14128319	2	2	2	2	2	2	2	2
I:14129079	2	2	2	2	2	2	2	2
I:14129183	2	2	2	2	2	2	2	2
I:14129207	2	2	2	2	2	2	2	2
I:14129497	2	2	2	2	2	2	2	2
I:14129554	2	2	2	2	2	2	2	2
I:14129651	2	2	2	2	2	2	2	2
I:14129772	2	2	2	2	2	2	2	2
I:14129918	2	2	2	2	2	2	2	2
I:14130009	2	2	2	2	2	2	2	2
I:14130317	2	2	2	2	2	2	2	2
I:14130337	2	2	2	2	2	2	2	2
I:14130381	2	2	2	2	2	2	2	2
I:14130413	2	2	2	2	2	2	2	2
I:14130471	2	2	2	2	2	2	2	2
I:14130527	2	2	2	2	2	2	2	2
I:14130768	2	2	2	2	2	2	2	2
I:14131088	2	2	2	2	2	2	2	2
I:14131146	2	2	2	2	2	2	2	2
I:14131148	2	2	2	2	2	2	2	2
I:14131151	2	2	2	2	2	2	2	2
I:14131245	2	2	2	2	2	2	2	2
I:14131260	2	2	2	2	2	2	2	2
