Orthogroup	CGC2	N2	AF16	CGC2_counts	AF16_counts	N2_chrom	N2_start	N2_end	N2_strand	N2_alias	N2_alias2	AF16_length	CGC2_length	N2_length	AF16_acc	CGC2_acc	AF16_deviation	CGC2_deviation	class
OG0009269	g5527.t1	Transcript_K07E8.5.1	Transcript_CBG19545.1	1	1	II	650955	654133	+	frpr-14	K07E8.5	348	348	349	0.997134670487106	0.997134670487106	0.00286532951289398	0.00286532951289398	Near-identical
OG0009330	g6085.t1	Transcript_T02H6.11.1	Transcript_CBG23568.1	1	1	II	700482	701125	-	T02H6.11	NA	130	130	130	1	1	0	0	Identical
OG0009328	g6082.t4	Transcript_T02H6.2.1	Transcript_CBG24217b.1	1	1	II	702107	708608	+	thoc-1	T02H6.2	689	689	665	1.03609022556391	1.03609022556391	0.0360902255639097	0.0360902255639097	Near-identical
OG0009329	g6083.t1	Transcript_T02H6.1b.1	Transcript_CBG24216.1	1	1	II	709381	723699	+	T02H6.1	NA	345	519	518	0.666023166023166	1.0019305019305	0.333976833976834	0.00193050193050204	Near-identical
OG0009326	g6070.t1	Transcript_C08G5.6.1	Transcript_CBG16023a.1	1	1	II	770553	772114	+	C08G5.6	NA	182	182	182	1	1	0	0	Identical
OG0009348	g6187.t1	Transcript_F28A10.6.1	Transcript_CBG07125.1	1	1	II	846864	848603	-	acdh-9	F28A10.6	409	409	409	1	1	0	0	Identical
OG0009360	g6230.t1	Transcript_K02E7.11.1	Transcript_CBG07080.1	1	1	II	1074710	1075524	-	K02E7.11	NA	136	136	136	1	1	0	0	Identical
OG0009333	g6109.t1	Transcript_T13B5.1.1	Transcript_CBG07219.1	1	1	II	1092006	1097899	+	snf-3	T13B5.1	599	599	600	0.998333333333333	0.998333333333333	0.00166666666666671	0.00166666666666671	Near-identical
OG0009335	g6112.t1	Transcript_T13B5.3.1	Transcript_CBG07203.1	1	1	II	1097927	1100819	-	pho-14	T13B5.3	448	448	440	1.01818181818182	1.01818181818182	0.0181818181818181	0.0181818181818181	Near-identical
OG0009334	g6111.t1	Transcript_T13B5.9.1	Transcript_CBG07216.1	1	1	II	1101371	1104509	-	T13B5.9	NA	397	397	378	1.05026455026455	1.05026455026455	0.0502645502645502	0.0502645502645502	Deviated (Concordant)
OG0006731	g6110.t1	Transcript_T13B5.4.1	Transcript_CBG07217.1	1	1	II	1104942	1106964	-	col-40	T13B5.4	295	295	302	0.97682119205298	0.97682119205298	0.0231788079470199	0.0231788079470199	Near-identical
OG0009354	g6203.t1	Transcript_T23F4.3.1	Transcript_CBG07103.1	1	1	II	1169535	1172130	-	dlhd-1	T23F4.3	265	265	265	1	1	0	0	Identical
OG0009355	g6204.t1	Transcript_T23F4.4.1	Transcript_CBG07102.1	1	1	II	1175925	1179323	-	nas-27	T23F4.4	432	432	428	1.00934579439252	1.00934579439252	0.00934579439252325	0.00934579439252325	Near-identical
OG0009349	g6193.t1	Transcript_Y57G7A.5.1	Transcript_CBG07119.1	1	1	II	1273169	1275539	-	Y57G7A.5	NA	260	260	244	1.0655737704918	1.0655737704918	0.0655737704918034	0.0655737704918034	Deviated (Concordant)
OG0009343	g6132.t1	Transcript_Y57G7A.11.1	Transcript_CBG07179.1	1	1	II	1275703	1276878	-	Y57G7A.11	NA	150	147	152	0.986842105263158	0.967105263157895	0.0131578947368421	0.0328947368421053	Near-identical
OG0009350	g6197.t1	Transcript_Y57G7A.9.1	Transcript_CBG07112a.1	1	1	II	1300064	1301654	-	glb-31	Y57G7A.9	175	169	169	1.03550295857988	1	0.0355029585798816	0	Identical
OG0009351	g6198.t1	Transcript_Y57G7A.10.1	Transcript_CBG07111.1	1	1	II	1302499	1306136	-	emc-2	Y57G7A.10	295	308	294	1.00340136054422	1.04761904761905	0.00340136054421758	0.0476190476190477	Near-identical
OG0009352	g6200.t1	Transcript_F56D12.6a.1	Transcript_CBG07108.1	1	1	II	1310515	1320437	+	fcho-1	F56D12.6	969	969	968	1.00103305785124	1.00103305785124	0.00103305785123964	0.00103305785123964	Near-identical
OG0009353	g6201.t1	Transcript_F56D12.5.1	Transcript_CBG07107a.1	1	1	II	1321037	1323073	+	vig-1	F56D12.5	389	389	378	1.02910052910053	1.02910052910053	0.0291005291005291	0.0291005291005291	Near-identical
OG0009344	g6135.t1	Transcript_C13A10.2.1	Transcript_CBG07175.1	1	1	II	1357178	1358005	-	C13A10.2	NA	117	117	126	0.928571428571429	0.928571428571429	0.0714285714285714	0.0714285714285714	Deviated (Concordant)
OG0009341	g6125.t1	Transcript_Y51H7C.7.1	Transcript_CBG25775.1	1	1	II	1402569	1403215	+	Y51H7C.7	NA	138	138	133	1.03759398496241	1.03759398496241	0.0375939849624061	0.0375939849624061	Near-identical
OG0009342	g6126.t1	Transcript_Y51H7C.6a.1	Transcript_CBG07185.1	1	1	II	1403441	1409118	+	cogc-4	Y51H7C.6	806	806	801	1.00624219725343	1.00624219725343	0.00624219725343322	0.00624219725343322	Near-identical
OG0006610	g6127.t1	Transcript_Y51H7C.9.1	Transcript_CBG07184.1	1	1	II	1409112	1411472	-	Y51H7C.9	NA	252	447	448	0.5625	0.997767857142857	0.4375	0.0022321428571429	Near-identical
OG0011693	g12285.t2	Transcript_Y51H7C.5.1	Transcript_CBG16811.1	1	1	II	1412409	1420314	+	alkb-1	Y51H7C.5	345	345	359	0.96100278551532	0.96100278551532	0.0389972144846796	0.0389972144846796	Near-identical
OG0009339	g6121.t1	Transcript_Y51H7C.10.1	Transcript_CBG07192.1	1	1	II	1420322	1423760	-	Y51H7C.10	NA	226	226	237	0.953586497890295	0.953586497890295	0.0464135021097046	0.0464135021097046	Near-identical
OG0009337	g6117.t1	Transcript_Y51H7C.11.1	Transcript_CBG07196.1	1	1	II	1425732	1437499	-	nol-6	Y51H7C.11	1044	1044	1035	1.00869565217391	1.00869565217391	0.00869565217391299	0.00869565217391299	Near-identical
OG0009338	g6120.t1	Transcript_Y51H7C.3.1	Transcript_CBG07193.1	1	1	II	1438490	1439697	+	Y51H7C.3	NA	152	152	141	1.07801418439716	1.07801418439716	0.0780141843971631	0.0780141843971631	Deviated (Concordant)
OG0009336	g6113.t1	Transcript_H17B01.5.1	Transcript_CBG07202.1	1	1	II	1472611	1473581	-	H17B01.5	NA	97	97	93	1.04301075268817	1.04301075268817	0.043010752688172	0.043010752688172	Near-identical
OG0009362	g6233.t1	Transcript_Y51H7BR.8.1	Transcript_CBG07076.1	1	1	II	1519214	1520364	+	Y51H7BR.8	NA	90	95	94	0.957446808510638	1.01063829787234	0.0425531914893617	0.0106382978723405	Near-identical
OG0009361	g6232.t1	Transcript_Y51H7BR.7.1	Transcript_CBG07077.1	1	1	II	1522264	1525598	-	Y51H7BR.7	NA	151	151	151	1	1	0	0	Identical
OG0009317	g5985.t1	Transcript_F07E5.5.1	Transcript_CBG20443.1	1	1	II	2053919	2059070	-	F07E5.5	NA	334	389	384	0.869791666666667	1.01302083333333	0.130208333333333	0.0130208333333333	Near-identical
OG0006734	g6020.t1	Transcript_C33C12.3a.1	Transcript_CBG17056.1	1	1	II	2176741	2182510	+	gba-1	C33C12.3	519	519	523	0.992351816443595	0.992351816443595	0.0076481835564054	0.0076481835564054	Near-identical
OG0006733	g6024.t1	Transcript_C33C12.8.1	Transcript_CBG17050.3	1	1	II	2182494	2186434	-	gba-2	C33C12.8	514	514	516	0.996124031007752	0.996124031007752	0.00387596899224807	0.00387596899224807	Near-identical
OG0009322	g6005.t1	Transcript_C33C12.9.1	Transcript_CBG21464.1	1	1	II	2187149	2189457	-	mtq-2	C33C12.9	230	230	221	1.04072398190045	1.04072398190045	0.0407239819004526	0.0407239819004526	Near-identical
OG0009323	g6006.t1	Transcript_Y59C2A.1.1	Transcript_CBG21465.1	1	1	II	2208112	2212806	+	Y59C2A.1	NA	450	450	454	0.991189427312775	0.991189427312775	0.00881057268722463	0.00881057268722463	Near-identical
OG0009321	g6003.t1	Transcript_F54A3.3.1	Transcript_CBG21460.1	1	1	II	2233540	2243539	+	cct-3	F54A3.3	543	544	543	1	1.00184162062615	0	0.00184162062615112	Identical
OG0009320	g5999.t1	Transcript_F43C11.6.1	Transcript_CBG21451.1	1	1	II	2342429	2343927	+	F43C11.6	NA	217	217	210	1.03333333333333	1.03333333333333	0.0333333333333334	0.0333333333333334	Near-identical
OG0009319	g5987.t1	Transcript_F53G2.7.1	Transcript_CBG20441.1	1	1	II	2473512	2478643	-	mnat-1	F53G2.7	310	310	310	1	1	0	0	Identical
OG0009318	g5986.t1	Transcript_F53G2.12a.1	Transcript_CBG31164.1	1	1	II	2477178	2479090	-	F53G2.12	NA	90	90	90	1	1	0	0	Identical
OG0009279	g5606.t1	Transcript_F09D1.1.1	Transcript_CBG04341.1	1	1	II	2565275	2575930	+	usp-39	F09D1.1	626	626	602	1.03986710963455	1.03986710963455	0.0398671096345515	0.0398671096345515	Near-identical
OG0009287	g5643.t1	Transcript_F33H12.1.1	Transcript_CBG17773.1	1	1	II	2600476	2601779	+	F33H12.1	NA	84	103	306	0.274509803921569	0.336601307189543	0.725490196078431	0.663398692810457	Deviated (Discordant)
OG0009270	g5528.t1	Transcript_F22E5.3.1	Transcript_CBG19543.1	1	1	II	2659664	2664686	+	gcy-21	F22E5.3	1166	1166	1163	1.00257953568358	1.00257953568358	0.00257953568357694	0.00257953568357694	Near-identical
OG0009266	g5510.t1	Transcript_F34D6.3.1	Transcript_CBG19563.1	1	1	II	2684669	2687027	-	sup-9	F34D6.3	332	332	329	1.00911854103343	1.00911854103343	0.00911854103343468	0.00911854103343468	Near-identical
OG0009267	g5512.t1	Transcript_F34D6.4.1	Transcript_CBG19562.1	1	1	II	2690472	2692576	-	set-11	F34D6.4	272	272	278	0.97841726618705	0.97841726618705	0.0215827338129496	0.0215827338129496	Near-identical
OG0009265	g5509.t1	Transcript_T05A8.3.1	Transcript_CBG19564.1	1	1	II	2714649	2717435	-	T05A8.3	NA	76	76	76	1	1	0	0	Identical
OG0009264	g5508.t1	Transcript_T05A8.4.1	Transcript_CBG19565.1	1	1	II	2716555	2725752	-	nep-2	T05A8.4	738	738	736	1.00271739130435	1.00271739130435	0.00271739130434789	0.00271739130434789	Near-identical
OG0009263	g5507.t2	Transcript_T05A8.5.1	Transcript_CBG19566.1	1	1	II	2731105	2735292	-	T05A8.5	NA	381	383	378	1.00793650793651	1.01322751322751	0.00793650793650791	0.0132275132275133	Near-identical
OG0009262	g5506.t1	Transcript_T05A8.8.1	Transcript_CBG19569.1	1	1	II	2736678	2737715	+	T05A8.8	NA	152	155	149	1.02013422818792	1.04026845637584	0.0201342281879195	0.0402684563758389	Near-identical
OG0009261	g5505.t1	Transcript_T05A8.7.1	Transcript_CBG19570.1	1	1	II	2740322	2742351	-	T05A8.7	NA	426	426	427	0.997658079625293	0.997658079625293	0.00234192037470726	0.00234192037470726	Near-identical
OG0009260	g5503.t1	Transcript_F29A7.4.1	Transcript_CBG19572.1	1	1	II	2749998	2751775	+	F29A7.4	NA	154	154	154	1	1	0	0	Identical
OG0009259	g5497.t1	Transcript_F08D12.7.1	Transcript_CBG19579.1	1	1	II	2767250	2769121	-	F08D12.7	NA	342	342	336	1.01785714285714	1.01785714285714	0.0178571428571428	0.0178571428571428	Near-identical
OG0009258	g5485.t1	Transcript_F08D12.12.1	Transcript_CBG19591.1	1	1	II	2783087	2787081	-	F08D12.12	NA	522	522	530	0.984905660377358	0.984905660377358	0.0150943396226415	0.0150943396226415	Near-identical
OG0009257	g5484.t1	Transcript_F08D12.1.1	Transcript_CBG19592.1	1	1	II	2787481	2793943	+	srpa-72	F08D12.1	634	637	635	0.998425196850394	1.00314960629921	0.00157480314960634	0.00314960629921268	Near-identical
OG0009256	g5483.t2	Transcript_K12H6.1.1	Transcript_CBG19594.1	1	1	II	2794016	2800600	-	nhr-119	K12H6.1	702	702	708	0.991525423728814	0.991525423728814	0.00847457627118642	0.00847457627118642	Near-identical
OG0006709	g5488.t1	Transcript_K12H6.3.1	Transcript_CBG19588a.1	1	1	II	2819435	2822535	-	fut-4	K12H6.3	402	402	382	1.05235602094241	1.05235602094241	0.0523560209424083	0.0523560209424083	Deviated (Concordant)
OG0009255	g5471.t1	Transcript_Y110A2AL.13.1	Transcript_CBG19616.1	1	1	II	2885514	2889007	-	pinn-1	Y110A2AL.13	161	161	161	1	1	0	0	Identical
OG0009254	g5470.t1	Transcript_Y110A2AL.14.1	Transcript_CBG19617b.1	1	1	II	2889116	2894395	-	sqv-2	Y110A2AL.14	328	328	330	0.993939393939394	0.993939393939394	0.0060606060606061	0.0060606060606061	Near-identical
OG0009253	g5467.t1	Transcript_Y110A2AR.3a.1	Transcript_CBG30165.1	1	1	II	2913705	2919314	-	ncap-1	Y110A2AR.3	228	228	236	0.966101694915254	0.966101694915254	0.0338983050847458	0.0338983050847458	Near-identical
OG0009252	g5466.t1	Transcript_Y110A2AR.1.1	Transcript_CBG19620.1	1	1	II	2919710	2920904	+	Y110A2AR.1	NA	256	256	251	1.0199203187251	1.0199203187251	0.0199203187250996	0.0199203187250996	Near-identical
OG0006506	g5463.t1	Transcript_B0454.6.1	Transcript_CBG19625.1	1	1	II	3032780	3036122	+	B0454.6	NA	585	585	585	1	1	0	0	Identical
OG0009251	g5462.t1	Transcript_B0454.26.1	Transcript_CBG26180.1	1	1	II	3036187	3038553	-	B0454.26	NA	167	167	153	1.09150326797386	1.09150326797386	0.0915032679738561	0.0915032679738561	Deviated (Concordant)
OG0009250	g5461.t1	Transcript_B0454.5.1	Transcript_CBG19627.1	1	1	II	3038859	3040822	+	B0454.5	NA	193	193	198	0.974747474747475	0.974747474747475	0.0252525252525253	0.0252525252525253	Near-identical
OG0009249	g5457.t1	Transcript_B0454.1.1	Transcript_CBG19631.1	1	1	II	3056822	3060207	+	lin-8	B0454.1	337	337	386	0.873056994818653	0.873056994818653	0.126943005181347	0.126943005181347	Deviated (Concordant)
OG0009248	g5454.t1	Transcript_Y25C1A.5.1	Transcript_CBG19635.1	1	1	II	3078796	3087682	+	copb-1	Y25C1A.5	964	964	971	0.992790937178167	0.992790937178167	0.0072090628218332	0.0072090628218332	Near-identical
OG0009247	g5451.t1	Transcript_Y25C1A.13.1	Transcript_CBG19637.1	1	1	II	3109365	3111247	-	Y25C1A.13	NA	298	298	297	1.003367003367	1.003367003367	0.00336700336700346	0.00336700336700346	Near-identical
OG0006496	g14144.t1	Transcript_C17F4.3.1	Transcript_CBG31396.1	1	1	II	3240507	3241745	+	C17F4.3	NA	239	241	257	0.929961089494163	0.937743190661479	0.0700389105058365	0.0622568093385214	Deviated (Concordant)
OG0009324	g6014.t1	Transcript_C17F4.2.1	Transcript_CBG30912.1	1	1	II	3248668	3249386	+	C17F4.2	NA	115	115	112	1.02678571428571	1.02678571428571	0.0267857142857142	0.0267857142857142	Near-identical
OG0009281	g5617.t1	Transcript_F02E11.3.1	Transcript_CBG25526.1	1	1	II	3273206	3275023	-	F02E11.3	NA	106	217	191	0.554973821989529	1.13612565445026	0.445026178010471	0.136125654450262	Deviated (Discordant)
OG0009280	g5614.t1	Transcript_F02E11.1.1	Transcript_CBG04332.1	1	1	II	3278934	3281713	+	wht-4	F02E11.1	635	636	636	0.998427672955975	1	0.00157232704402521	0	Identical
OG0009268	g5514.t1	Transcript_F14D2.7.1	Transcript_CBG19559.1	1	1	II	3337963	3338656	-	F14D2.7	NA	139	139	153	0.908496732026144	0.908496732026144	0.0915032679738562	0.0915032679738562	Deviated (Concordant)
OG0009286	g5642.t1	Transcript_F18A12.8a.1	Transcript_CBG17774b.1	1	1	II	3420663	3425533	-	nep-11	F18A12.8	858	858	848	1.01179245283019	1.01179245283019	0.0117924528301887	0.0117924528301887	Near-identical
OG0009521	g6587.t1	Transcript_C16C8.18.1	Transcript_CBG15695.1	1	1	II	3429700	3431308	+	C16C8.18	NA	247	247	246	1.00406504065041	1.00406504065041	0.00406504065040658	0.00406504065040658	Near-identical
OG0009289	g5645.t1	Transcript_C16C8.2.1	Transcript_CBG17768.1	1	1	II	3431282	3436512	-	skpo-2	C16C8.2	735	735	729	1.0082304526749	1.0082304526749	0.00823045267489708	0.00823045267489708	Near-identical
OG0009288	g5644.t1	Transcript_C16C8.19.1	Transcript_CBG17769.1	1	1	II	3458487	3459058	+	C16C8.19	NA	277	244	129	2.14728682170543	1.89147286821705	1.14728682170543	0.891472868217054	Deviated (Discordant)
OG0009293	g5653.t1	Transcript_Y49F6B.4.1	Transcript_CBG17759.1	1	1	II	3482408	3490151	+	smu-2	Y49F6B.4	530	530	547	0.968921389396709	0.968921389396709	0.0310786106032906	0.0310786106032906	Near-identical
OG0009292	g5651.t1	Transcript_Y49F6B.10.1	Transcript_CBG17762.1	1	1	II	3500077	3502570	-	col-71	Y49F6B.10	350	350	371	0.943396226415094	0.943396226415094	0.0566037735849056	0.0566037735849056	Deviated (Concordant)
OG0009291	g5650.t1	Transcript_Y49F6B.2.1	Transcript_CBG17763.1	1	1	II	3502968	3504910	+	Y49F6B.2	NA	260	260	252	1.03174603174603	1.03174603174603	0.0317460317460319	0.0317460317460319	Near-identical
OG0009294	g5665.t1	Transcript_W09G10.3.1	Transcript_CBG21361a.1	1	1	II	3525151	3528516	-	ncs-6	W09G10.3	329	329	338	0.973372781065089	0.973372781065089	0.0266272189349113	0.0266272189349113	Near-identical
OG0009296	g5743.t1	Transcript_F19B10.1.1	Transcript_CBG21426.1	1	1	II	3683184	3684517	+	F19B10.1	NA	279	279	268	1.0410447761194	1.0410447761194	0.041044776119403	0.041044776119403	Near-identical
OG0006708	g3302.t1	Transcript_F53C3.12.1	Transcript_CBG18441a.1	1	1	II	3908490	3910837	-	bcmo-2	F53C3.12	531	486	530	1.00188679245283	0.916981132075472	0.0018867924528303	0.0830188679245283	Near-identical
OG0008222	g3297.t3	Transcript_F53C3.13b.1	Transcript_CBG18435b.1	1	1	II	3920566	3927991	-	plpp-1.1	F53C3.13	411	411	385	1.06753246753247	1.06753246753247	0.0675324675324676	0.0675324675324676	Deviated (Concordant)
OG0008225	g3301.t1	Transcript_K10G6.2.1	Transcript_CBG18440.1	1	1	II	3976242	3978043	+	dos-2	K10G6.2	301	301	297	1.01346801346801	1.01346801346801	0.0134680134680134	0.0134680134680134	Near-identical
OG0008224	g3300.t1	Transcript_K10G6.1.1	Transcript_CBG18439.1	1	1	II	3982549	3987029	+	lin-31	K10G6.1	228	228	237	0.962025316455696	0.962025316455696	0.0379746835443038	0.0379746835443038	Near-identical
OG0008232	g3319.t1	Transcript_K07D4.6.1	Transcript_CBG23956.1	1	1	II	4016307	4018717	-	K07D4.6	NA	390	390	389	1.0025706940874	1.0025706940874	0.00257069408740351	0.00257069408740351	Near-identical
OG0008231	g3318.t1	Transcript_K07D4.5.1	Transcript_CBG23955.1	1	1	II	4020325	4025562	-	K07D4.5	NA	65	152	150	0.433333333333333	1.01333333333333	0.566666666666667	0.0133333333333334	Near-identical
OG0008230	g3317.t1	Transcript_K07D4.9.1	Transcript_CBG24887.1	1	1	II	4028576	4029985	+	K07D4.9	NA	105	105	102	1.02941176470588	1.02941176470588	0.0294117647058822	0.0294117647058822	Near-identical
OG0008229	g3316.t1	Transcript_K07D4.4.1	Transcript_CBG23953.1	1	1	II	4031043	4032393	-	K07D4.4	NA	107	107	106	1.00943396226415	1.00943396226415	0.00943396226415105	0.00943396226415105	Near-identical
OG0008228	g3315.t1	Transcript_K07D4.8.1	Transcript_CBG23951.1	1	1	II	4038884	4043070	+	pqn-48	K07D4.8	321	321	319	1.00626959247649	1.00626959247649	0.00626959247648906	0.00626959247648906	Near-identical
OG0008227	g3313.t1	Transcript_W06A11.1.1	Transcript_CBG26164.1	1	1	II	4067558	4072935	+	W06A11.1	NA	678	678	665	1.01954887218045	1.01954887218045	0.0195488721804511	0.0195488721804511	Near-identical
OG0008226	g3310.t1	Transcript_R11F4.1.1	Transcript_CBG18455.1	1	1	II	4091930	4094349	+	R11F4.1	NA	502	502	502	1	1	0	0	Identical
OG0008233	g3324.t2	Transcript_T08H4.3.1	Transcript_CBG21979.1	1	1	II	4127837	4135359	-	ast-1	T08H4.3	372	375	377	0.986737400530504	0.994694960212202	0.013262599469496	0.00530503978779839	Near-identical
OG0008234	g3325.t1	Transcript_F56D3.1.1	Transcript_CBG21978a.1	1	1	II	4146339	4149678	+	F56D3.1	NA	448	448	441	1.01587301587302	1.01587301587302	0.0158730158730158	0.0158730158730158	Near-identical
OG0008237	g3329.t2	Transcript_R03H10.2.1	Transcript_CBG21967.1	1	1	II	4155773	4167371	+	R03H10.2	NA	394	394	382	1.03141361256544	1.03141361256544	0.0314136125654449	0.0314136125654449	Near-identical
OG0008236	g3328.t2	Transcript_R03H10.11.1	Transcript_CBG21972.1	1	1	II	4182664	4183545	+	R03H10.11	NA	159	159	157	1.01273885350318	1.01273885350318	0.0127388535031847	0.0127388535031847	Near-identical
OG0008235	g3327.t1	Transcript_F31D5.5.1	Transcript_CBG21974.1	1	1	II	4194826	4203779	-	mth-1	F31D5.5	1944	1898	1757	1.10643141718839	1.08025042686397	0.106431417188389	0.0802504268639728	Deviated (Concordant)
OG0008238	g3330.t1	Transcript_F31D5.2.1	Transcript_CBG21964.1	1	1	II	4215618	4218241	+	F31D5.2	NA	465	465	470	0.98936170212766	0.98936170212766	0.0106382978723404	0.0106382978723404	Near-identical
OG0008239	g3345.t1	Transcript_C16A11.8.1	Transcript_CBG21945.1	1	1	II	4257049	4258783	-	clec-135	C16A11.8	244	244	217	1.12442396313364	1.12442396313364	0.124423963133641	0.124423963133641	Deviated (Concordant)
OG0008240	g3346.t1	Transcript_C01F1.4.1	Transcript_CBG03650.1	1	1	II	4276202	4279268	+	C01F1.4	NA	345	345	333	1.03603603603604	1.03603603603604	0.0360360360360361	0.0360360360360361	Near-identical
OG0008245	g3354.t1	Transcript_C01F1.5.1	Transcript_CBG03660.1	1	1	II	4279424	4281845	-	C01F1.5	NA	313	314	308	1.01623376623377	1.01948051948052	0.0162337662337662	0.0194805194805194	Near-identical
OG0008244	g3353.t1	Transcript_C01F1.6.1	Transcript_CBG03659.1	1	1	II	4282182	4288211	-	C01F1.6	NA	456	457	456	1	1.00219298245614	0	0.00219298245614041	Identical
OG0008243	g3351.t1	Transcript_C01F1.3a.1	Transcript_CBG03656.1	1	1	II	4295101	4298950	+	rml-4	C01F1.3	631	631	631	1	1	0	0	Identical
OG0008242	g3350.t1	Transcript_C01F1.2.1	Transcript_CBG03655.1	1	1	II	4299653	4300845	+	sco-1	C01F1.2	318	318	312	1.01923076923077	1.01923076923077	0.0192307692307692	0.0192307692307692	Near-identical
OG0008241	g3349.t1	Transcript_C01F1.1.1	Transcript_CBG03654.1	1	1	II	4301607	4305270	+	gtf-2F1	C01F1.1	483	483	481	1.004158004158	1.004158004158	0.00415800415800405	0.00415800415800405	Near-identical
OG0008246	g3356.t1	Transcript_Y52E8A.3.1	Transcript_CBG03662.1	1	1	II	4305262	4306971	-	Y52E8A.3	NA	149	149	149	1	1	0	0	Identical
OG0008253	g3364.t1	Transcript_H20J04.6.1	Transcript_CBG03670.1	1	1	II	4323256	4324235	+	H20J04.6	NA	168	168	168	1	1	0	0	Identical
OG0008252	g3363.t1	Transcript_H20J04.8.1	Transcript_CBG03669.1	1	1	II	4324361	4326042	+	mog-2	H20J04.8	253	253	253	1	1	0	0	Identical
OG0008251	g3362.t1	Transcript_H20J04.5.1	Transcript_CBG03668.1	1	1	II	4326720	4328284	+	pfd-2	H20J04.5	142	142	141	1.00709219858156	1.00709219858156	0.00709219858156018	0.00709219858156018	Near-identical
OG0008250	g3361.t1	Transcript_H20J04.4b.1	Transcript_CBG03667.1	1	1	II	4329016	4334647	+	H20J04.4	NA	568	568	561	1.01247771836007	1.01247771836007	0.0124777183600713	0.0124777183600713	Near-identical
OG0008249	g3360.t1	Transcript_H20J04.3.1	Transcript_CBG30120.1	1	1	II	4334748	4339038	+	madf-3	H20J04.3	373	373	312	1.19551282051282	1.19551282051282	0.19551282051282	0.19551282051282	Deviated (Concordant)
OG0008248	g3359.t1	Transcript_H20J04.2.1	Transcript_CBG03666.1	1	1	II	4340182	4350987	+	athp-2	H20J04.2	1411	1411	1412	0.99929178470255	0.99929178470255	0.000708215297450465	0.000708215297450465	Near-identical
OG0008247	g3358.t1	Transcript_H20J04.9.1	Transcript_CBG03665.1	1	1	II	4351188	4353160	+	H20J04.9	NA	270	270	268	1.00746268656716	1.00746268656716	0.00746268656716409	0.00746268656716409	Near-identical
OG0008254	g3366.t1	Transcript_B0286.6.1	Transcript_CBG03674.1	1	1	II	4368223	4369689	+	try-9	B0286.6	348	345	279	1.24731182795699	1.23655913978495	0.247311827956989	0.236559139784946	Deviated (Concordant)
OG0008255	g3367.t1	Transcript_B0286.3.1	Transcript_CBG03675.1	1	1	II	4369625	4372525	-	paic-1	B0286.3	422	422	423	0.997635933806147	0.997635933806147	0.00236406619385343	0.00236406619385343	Near-identical
