Orthogroup	CGC2	N2	AF16	QX1410	CGC2_counts	AF16_counts	QX1410_counts	class	CGC2_chrom	CGC2_start	CGC2_end	CGC2_strand	AF16_chrom	AF16_start	AF16_end	AF16_strand	QX1410_chrom	QX1410_start	QX1410_end	QX1410_strand
OG0000615	g16556.t2	Transcript_T10C6.6a.1, Transcript_T10C6.6a.2, Transcript_T10C6.6b.1, Transcript_T10C6.6b.2, Transcript_T10C6.6c.1, Transcript_T10C6.6d.1, Transcript_T10C6.6e.1, Transcript_T10C6.6f.1	Transcript_CBG22645.1	transcript_QX1410.3626.2	1	1	1	COMPLETE	V	16272466	16276694	-	V	16061981	16066432	-	V	16095524	16100003	-
OG0000616	g16714.t1	Transcript_F26D2.4.1, Transcript_F36D3.6.1, Transcript_F57E7.3.1, Transcript_T08G3.12.1, Transcript_T08G3.3.1, Transcript_T08G3.5.1, Transcript_Y6E2A.6.1, Transcript_Y70C5C.4.1	Transcript_CBG15899.1	transcript_QX1410.26530.1	1	1	1	COMPLETE	V	17019342	17022011	+	V	16689952	16691325	+	V	16891308	16892308	+
OG0000617	g17075.t1	Transcript_Y113G7B.23a.1, Transcript_Y113G7B.23b.1, Transcript_Y113G7B.23c.1, Transcript_Y113G7B.23d.1, Transcript_Y113G7B.23e.1, Transcript_Y113G7B.23f.1, Transcript_Y113G7B.23g.1, Transcript_Y113G7B.23h.1	Transcript_CBG12912.1	transcript_QX1410.4131.1	1	1	1	COMPLETE	V	19153973	19157153	-	V	18334374	18339252	+	V	19023638	19027194	-
OG0000618	g17213.t2	Transcript_W01F3.3a.1, Transcript_W01F3.3b.1, Transcript_W01F3.3c.1, Transcript_W01F3.3d.1, Transcript_W01F3.3e.1, Transcript_W01F3.3f.1, Transcript_W01F3.3g.1, Transcript_W01F3.3h.1	Transcript_CBG05636d.1	transcript_QX1410.27078.1	1	1	1	COMPLETE	V	19806136	19816427	-	V	19166802	19177496	-	V	19650507	19661217	-
OG0000619	g17241.t4	Transcript_Y43F8B.3a.1, Transcript_Y43F8B.3b.1, Transcript_Y43F8B.3c.1, Transcript_Y43F8B.3d.1, Transcript_Y43F8B.3e.1, Transcript_Y43F8B.3f.1, Transcript_Y43F8B.3g.1, Transcript_Y43F8B.3h.1	Transcript_CBG05669a.1	transcript_QX1410.27107.1	1	1	1	COMPLETE	V	19944256	19956426	-	V	19308863	19322187	-	V	19790972	19804142	-
OG0000621	g18168.t3	Transcript_F08B12.3a.1, Transcript_F08B12.3b.1, Transcript_F08B12.3c.1, Transcript_F08B12.3d.1, Transcript_F08B12.3e.1, Transcript_F08B12.3f.1, Transcript_F08B12.3g.1, Transcript_F08B12.3h.1	Transcript_CBG17348d.1	transcript_QX1410.17092.12	1	1	1	COMPLETE	X	5264112	5278634	+	X	5162381	5176902	+	X	5239396	5254524	+
OG0000622	g18370.t3	Transcript_F02E8.4.1, Transcript_F57C7.1a.1, Transcript_F57C7.1b.1, Transcript_F57C7.1c.1, Transcript_F57C7.1d.1, Transcript_R09A8.1a.1, Transcript_R09A8.1b.1, Transcript_R09A8.2.1	Transcript_CBG04495c.1	transcript_QX1410.17298.3	1	1	1	COMPLETE	X	6694503	6702510	-	X	6478945	6486950	-	X	6606523	6617118	-
OG0000624	g19025.t1	Transcript_K05B2.2a.1, Transcript_K05B2.2a.2, Transcript_K05B2.2b.1, Transcript_K05B2.2b.2, Transcript_K05B2.2b.3, Transcript_K05B2.2b.4, Transcript_K05B2.2b.5, Transcript_K05B2.2b.6	Transcript_CBG14565.1	transcript_QX1410.38764.1	1	1	1	COMPLETE	X	10603585	10608182	+	X	10248383	10252980	+	X	10439380	10444355	+
OG0000625	g19485.t1	Transcript_ZK867.1b.1, Transcript_ZK867.1b.2, Transcript_ZK867.1b.3, Transcript_ZK867.1b.4, Transcript_ZK867.1c.1, Transcript_ZK867.1d.1, Transcript_ZK867.1e.1, Transcript_ZK867.1f.1	Transcript_CBG10997a.1	transcript_QX1410.18382.7	1	1	1	COMPLETE	X	13008936	13016427	+	X	12681148	12690273	+	X	12823683	12832968	+
OG0000628	g20465.t2	Transcript_F39D8.1a.1, Transcript_F39D8.1b.1, Transcript_F39D8.1c.1, Transcript_F39D8.1d.1, Transcript_F39D8.1e.1, Transcript_F39D8.1f.1, Transcript_F39D8.1g.1, Transcript_F39D8.1h.1	Transcript_CBG07695.1	transcript_QX1410.40250.3	1	1	1	COMPLETE	X	18640598	18647538	+	X	17920218	17928542	+	X	18386829	18394257	+
OG0000629	g20710.t3	Transcript_C40C9.5a.1, Transcript_C40C9.5b.1, Transcript_C40C9.5c.1, Transcript_C40C9.5e.1, Transcript_C40C9.5f.1, Transcript_C40C9.5g.1, Transcript_C40C9.5h.1, Transcript_C40C9.5i.1	Transcript_CBG07402a.1	transcript_QX1410.40519.2	1	1	1	COMPLETE	X	20082411	20089341	-	X	19366088	19373017	-	X	19812333	19819611	-
OG0000656	g135.t1	Transcript_F25H5.3a.1, Transcript_F25H5.3b.1, Transcript_F25H5.3c.1, Transcript_F25H5.3c.2, Transcript_F25H5.3d.1, Transcript_ZK593.1b.1, Transcript_ZK593.1c.1	Transcript_CBG16947.1	transcript_QX1410.27277.1	1	1	1	COMPLETE	I	1018000	1035041	+	I	1004539	1021827	+	I	1077733	1093969	+
OG0000659	g16512.t1	Transcript_F07C4.3.1, Transcript_F07C4.4.1, Transcript_F07C4.5.1, Transcript_F07C4.8.1, Transcript_M01B2.2.1, Transcript_T02B5.4.1, Transcript_T26E4.12.1	Transcript_CBG04990.1	transcript_QX1410.26283.1	1	1	1	COMPLETE	V	16079369	16080881	-	V	15864129	15865641	-	V	15902419	15905687	-
OG0000661	g13263.t1	Transcript_C36C5.2a.1, Transcript_C36C5.6.1, Transcript_C36C5.7.1, Transcript_C36C5.8.1, Transcript_T20D4.1.1, Transcript_T20D4.18.1, Transcript_T20D4.2.1	Transcript_CBG21860.1	transcript_QX1410.22897.2	1	1	1	COMPLETE	V	2951994	2954202	-	V	2753576	2755784	+	V	2682562	2684443	-
OG0000671	g341.t1	Transcript_Y71G12B.11a.1, Transcript_Y71G12B.11b.1, Transcript_Y71G12B.11c.1, Transcript_Y71G12B.11d.1, Transcript_Y71G12B.11e.1, Transcript_Y71G12B.11f.1, Transcript_Y71G12B.11g.1	Transcript_CBG22153b.1	transcript_QX1410.13651.6	1	1	1	COMPLETE	I	2546482	2561464	+	I	2584839	2599821	+	I	2624566	2639778	+
OG0000676	g601.t1	Transcript_Y71F9B.10a.1, Transcript_Y71F9B.10b.1, Transcript_Y71F9B.10c.1, Transcript_Y71F9B.10d.1, Transcript_Y71F9B.10e.1, Transcript_Y71F9B.10f.1, Transcript_Y71F9B.10g.1	Transcript_CBG04122a.1	transcript_QX1410.27750.1	1	1	1	COMPLETE	I	3734917	3741651	+	I	3929127	3935975	-	I	3817551	3824441	+
OG0000681	g983.t1	Transcript_C34F11.1.1, Transcript_H08M01.1.1, Transcript_T23F6.3a.1, Transcript_T23F6.3b.1, Transcript_T23F6.3c.1, Transcript_T24D1.3.1, Transcript_T24D1.5.1	Transcript_CBG03826.1	transcript_QX1410.28119.4	1	1	1	COMPLETE	I	5306923	5308130	-	I	5349909	5351326	-	I	5335403	5336823	-
OG0000682	g997.t3	Transcript_K02A11.1a.1, Transcript_K02A11.1a.2, Transcript_K02A11.1a.3, Transcript_K02A11.1a.4, Transcript_K02A11.1a.5, Transcript_K02A11.1b.1, Transcript_K02A11.1b.2	Transcript_CBG03811.1	transcript_QX1410.28134.1	1	1	1	COMPLETE	I	5357418	5359392	+	I	5400597	5402571	+	I	5383124	5388065	+
OG0000685	g1455.t1	Transcript_C32E8.10a.1, Transcript_C32E8.10b.1, Transcript_C32E8.10c.1, Transcript_C32E8.10d.1, Transcript_C32E8.10e.1, Transcript_C32E8.10f.1, Transcript_C32E8.10h.1	Transcript_CBG12008.1	transcript_QX1410.14686.5	1	1	1	COMPLETE	I	7457439	7460587	-	I	7469394	7472542	-	I	7500557	7504221	-
OG0000687	g1949.t1	Transcript_T08B2.5a.1, Transcript_T08B2.5b.1, Transcript_T08B2.5d.1, Transcript_T08B2.5d.2, Transcript_T08B2.5e.1, Transcript_T08B2.5e.2, Transcript_T08B2.5e.3	Transcript_CBG12565.1	transcript_QX1410.29118.4	1	1	1	COMPLETE	I	9462266	9466203	+	I	9474194	9478622	+	I	9504335	9508415	+
OG0000694	g2731.t1	Transcript_ZK1151.1c.1, Transcript_ZK1151.1j.1, Transcript_ZK1151.1k.1, Transcript_ZK1151.1l.1, Transcript_ZK1151.1m.1, Transcript_ZK1151.1n.1, Transcript_ZK1151.1o.1	Transcript_CBG15813e.1	transcript_QX1410.29930.2	1	1	1	COMPLETE	I	13413110	13438944	+	I	13368716	13459373	+	I	13465573	13520119	+
OG0000695	g2986.t1	Transcript_Y105E8A.25a.1, Transcript_Y105E8A.25b.1, Transcript_Y105E8A.25c.1, Transcript_Y105E8A.25d.1, Transcript_Y105E8A.25e.1, Transcript_Y105E8A.25f.1, Transcript_Y105E8A.25g.1	Transcript_CBG19790f.1	transcript_QX1410.30189.4	1	1	1	COMPLETE	I	15075877	15098663	-	I	15091223	15114009	-	I	15160598	15184025	-
OG0000697	g3512.t1	Transcript_C41C4.5a.1, Transcript_C41C4.5b.1, Transcript_C41C4.5c.1, Transcript_C41C4.5c.2, Transcript_C41C4.5d.1, Transcript_C41C4.5e.1, Transcript_C41C4.5h.1	Transcript_CBG00750.1	transcript_QX1410.30770.1	1	1	1	COMPLETE	II	3251851	3261357	+	II	3323863	3333440	+	II	3215198	3224868	+
OG0000699	g3944.t2	Transcript_F22D3.2c.1, Transcript_F22D3.2d.1, Transcript_F22D3.2e.1, Transcript_F22D3.2f.1, Transcript_F22D3.2g.1, Transcript_F22D3.2i.1, Transcript_F22D3.2j.1	Transcript_CBG11189a.1	transcript_QX1410.11025.7	1	1	1	COMPLETE	II	5472031	5487346	+	II	5583238	5598551	+	II	5436822	5453263	+
OG0000700	g3963.t1	Transcript_ZK1127.9a.1, Transcript_ZK1127.9b.1, Transcript_ZK1127.9c.1, Transcript_ZK1127.9c.2, Transcript_ZK1127.9c.3, Transcript_ZK1127.9c.4, Transcript_ZK1127.9d.1	Transcript_CBG11210.1	transcript_QX1410.11042.1	1	1	1	COMPLETE	II	5586340	5589957	-	II	5700597	5704851	-	II	5550990	5555265	-
OG0000701	g4074.t2	Transcript_C28F5.2a.1, Transcript_C28F5.2a.2, Transcript_C28F5.2c.1, Transcript_C28F5.2c.2, Transcript_C28F5.2c.3, Transcript_C28F5.2d.1, Transcript_C28F5.2e.1	Transcript_CBG13047b.1	transcript_QX1410.11148.2	1	1	1	COMPLETE	II	6064227	6075853	+	II	6197963	6209588	+	II	6029662	6041661	+
OG0000702	g4176.t1	Transcript_ZK669.1a.1, Transcript_ZK669.1a.2, Transcript_ZK669.1b.1, Transcript_ZK669.1c.1, Transcript_ZK669.1d.1, Transcript_ZK669.1d.2, Transcript_ZK669.1e.1	Transcript_CBG03288a.1	transcript_QX1410.31441.4	1	1	1	COMPLETE	II	6522319	6540053	+	II	6677075	6694694	+	II	6487933	6506425	+
OG0000703	g4314.t4	Transcript_T27D12.2a.1, Transcript_T27D12.2b.1, Transcript_T27D12.2c.1, Transcript_T27D12.2d.1, Transcript_T27D12.2e.1, Transcript_T27D12.2f.1, Transcript_T27D12.2g.1	Transcript_CBG03117a.1	transcript_QX1410.31577.5	1	1	1	COMPLETE	II	7200480	7210816	-	II	7359561	7367694	-	II	7167116	7177933	-
OG0000704	g4447.t1	Transcript_C09B7.2a.1, Transcript_C09B7.2b.1, Transcript_C09B7.2c.1, Transcript_C09B7.2d.1, Transcript_C09H10.5a.1, Transcript_C09H10.5b.1, Transcript_C09H10.5c.1	Transcript_CBG02968a.1	transcript_QX1410.11511.1	1	1	1	COMPLETE	II	7808494	7809883	-	II	7983596	7985237	-	II	7771098	7773963	-
OG0000705	g4564.t6	Transcript_F07A11.6a.1, Transcript_F07A11.6b.1, Transcript_F07A11.6c.1, Transcript_F07A11.6d.1, Transcript_F07A11.6e.1, Transcript_F07A11.6f.1, Transcript_F07A11.6g.1	Transcript_CBG02844a.1	transcript_QX1410.11619.13	1	1	1	COMPLETE	II	8271323	8288109	-	II	8445590	8462158	-	II	8233752	8251201	-
OG0000706	g4635.t1	Transcript_Y38F1A.6.1, Transcript_Y38F1A.6.2, Transcript_Y38F1A.6.3, Transcript_Y38F1A.6.4, Transcript_Y38F1A.6.5, Transcript_Y38F1A.6.6, Transcript_Y38F1A.6.7	Transcript_CBG02769.1	transcript_QX1410.11686.1	1	1	1	COMPLETE	II	8584194	8586486	+	II	8760889	8763534	+	II	8547791	8550533	+
OG0000707	g4671.t1	Transcript_M02G9.1a.1, Transcript_M02G9.1b.1, Transcript_M02G9.1c.1, Transcript_M02G9.1d.1, Transcript_M02G9.1e.1, Transcript_M02G9.1f.1, Transcript_M02G9.1g.1	Transcript_CBG02727b.1	transcript_QX1410.11723.5	1	1	1	COMPLETE	II	8794704	8804042	-	II	8982822	8997288	-	II	8758616	8768431	-
OG0000708	g4806.t1	Transcript_C29H12.3a.1, Transcript_C29H12.3a.2, Transcript_C29H12.3b.1, Transcript_C29H12.3b.2, Transcript_C29H12.3c.1, Transcript_C29H12.3c.2, Transcript_C29H12.3c.3	Transcript_CBG02574a.1	transcript_QX1410.32095.5	1	1	1	COMPLETE	II	9426121	9436345	-	II	9637694	9648345	-	II	9389568	9400583	-
OG0000711	g4995.t2	Transcript_F08B1.1a.1, Transcript_F08B1.1a.2, Transcript_F08B1.1b.1, Transcript_F08B1.1d.1, Transcript_F08B1.1e.1, Transcript_F08B1.1f.1, Transcript_F08B1.1g.1	Transcript_CBG02372a.1	transcript_QX1410.12030.5	1	1	1	COMPLETE	II	10133241	10151520	-	II	10366208	10385342	-	II	10097814	10116660	-
OG0000713	g5305.t2	Transcript_Y17G7B.10a.1, Transcript_Y17G7B.10a.2, Transcript_Y17G7B.10a.3, Transcript_Y17G7B.10a.4, Transcript_Y17G7B.10a.5, Transcript_Y17G7B.10a.6, Transcript_Y17G7B.10b.1	Transcript_CBG21019a.1	transcript_QX1410.12323.2	1	1	1	COMPLETE	II	11480840	11483553	+	II	12355503	12358497	+	II	11446203	11449100	+
OG0000714	g5312.t2	Transcript_Y17G7B.20a.1, Transcript_Y17G7B.20a.2, Transcript_Y17G7B.20a.3, Transcript_Y17G7B.20b.1, Transcript_Y17G7B.20c.1, Transcript_Y17G7B.20c.2, Transcript_Y17G7B.20c.3	Transcript_CBG21027.1	transcript_QX1410.32608.8	1	1	1	COMPLETE	II	11515683	11516917	+	II	12392873	12394641	+	II	11480959	11482956	+
OG0000725	g6212.t1	Transcript_F47F6.1a.1, Transcript_F47F6.1b.1, Transcript_F47F6.1c.1, Transcript_F47F6.1d.1, Transcript_F47F6.1e.1, Transcript_F47F6.1f.1, Transcript_F47F6.1g.1	Transcript_CBG07211a.1	transcript_QX1410.33602.2	1	1	1	COMPLETE	II	15968332	15986739	-	II	15608453	15617922	-	II	16063031	16091735	-
OG0000727	g6260.t1	Transcript_K01A2.12.1, Transcript_K01A2.8a.1, Transcript_K01A2.8c.1, Transcript_K01A2.8c.2, Transcript_K01A2.8c.3, Transcript_K01A2.8d.1, Transcript_K01A2.9.1	Transcript_CBG07048.1	transcript_QX1410.33654.1	1	1	1	COMPLETE	II	16199843	16201398	+	II	16334985	16336842	+	II	16292959	16294778	+
OG0000728	g6493.t1	Transcript_C08F8.15.1, Transcript_C08F8.5.1, Transcript_F07E5.1.1, Transcript_F38H4.2.1, Transcript_F45C12.14.1, Transcript_T26H2.1.1, Transcript_T26H2.3.1	Transcript_CBG26089.1	transcript_QX1410.7471.1	1	1	1	COMPLETE	III	578123	580946	+	III	556805	559661	+	III	555726	558549	+
OG0000731	g7059.t3	Transcript_T04C9.4a.1, Transcript_T04C9.4a.2, Transcript_T04C9.4a.3, Transcript_T04C9.4b.1, Transcript_T04C9.4c.1, Transcript_T04C9.4c.2, Transcript_T04C9.4d.1	Transcript_CBG09030b.1	transcript_QX1410.8044.4	1	1	1	COMPLETE	III	4283168	4285187	+	III	4210806	4212825	+	III	4291578	4294697	+
OG0000732	g7118.t1	Transcript_C05D2.1a.1, Transcript_C05D2.1b.1, Transcript_C05D2.1c.1, Transcript_C05D2.1c.2, Transcript_C05D2.1c.3, Transcript_C05D2.1d.1, Transcript_C05D2.1e.1	Transcript_CBG08963.1	transcript_QX1410.34557.2	1	1	1	COMPLETE	III	4522006	4529398	+	III	4454698	4462427	+	III	4532817	4540578	+
OG0000733	g7277.t1	Transcript_Y39A1A.15a.1, Transcript_Y39A1A.15b.1, Transcript_Y39A1A.15b.2, Transcript_Y39A1A.15c.1, Transcript_Y39A1A.15e.1, Transcript_Y39A1A.15e.2, Transcript_Y39A1A.15e.3	Transcript_CBG18339.1	transcript_QX1410.8253.5	1	1	1	COMPLETE	III	5294797	5302619	-	III	5143626	5148804	-	III	5273355	5281592	-
OG0000734	g7349.t3	Transcript_K08E3.5a.1, Transcript_K08E3.5a.2, Transcript_K08E3.5b.1, Transcript_K08E3.5c.1, Transcript_K08E3.5d.1, Transcript_K08E3.5e.1, Transcript_K08E3.5f.1	Transcript_CBG18265c.1	transcript_QX1410.8318.1	1	1	1	COMPLETE	III	5624969	5627771	-	III	5473244	5476046	-	III	5605614	5608699	-
OG0000735	g7418.t1	Transcript_T28D6.5a.1, Transcript_T28D6.5b.1, Transcript_T28D6.5c.1, Transcript_T28D6.5d.1, Transcript_T28D6.5e.1, Transcript_T28D6.5f.1, Transcript_T28D6.5g.1	Transcript_CBG13202a.1	transcript_QX1410.8383.9	1	1	1	COMPLETE	III	5944352	5950067	-	III	5929298	5935953	-	III	5924763	5931058	-
OG0000736	g7460.t3	Transcript_Y41C4A.4a.1, Transcript_Y41C4A.4b.1, Transcript_Y41C4A.4c.1, Transcript_Y41C4A.4d.1, Transcript_Y41C4A.4e.1, Transcript_Y41C4A.4f.1, Transcript_Y41C4A.4g.1	Transcript_CBG13248d.1	transcript_QX1410.8423.16	1	1	1	COMPLETE	III	6099633	6108529	+	III	6095106	6100005	+	III	6080214	6089780	+
OG0000737	g7541.t1	Transcript_Y79H2A.3a.1, Transcript_Y79H2A.3b.1, Transcript_Y79H2A.3c.1, Transcript_Y79H2A.3d.1, Transcript_Y79H2A.3e.1, Transcript_Y79H2A.3f.1, Transcript_Y79H2A.3g.1	Transcript_CBG18175.1	transcript_QX1410.8502.2	1	1	1	COMPLETE	III	6425824	6433622	-	III	6427249	6435241	-	III	6404682	6412678	-
OG0000739	g7942.t1	Transcript_ZC262.2a.1, Transcript_ZC262.2a.2, Transcript_ZC262.2b.1, Transcript_ZC262.2b.2, Transcript_ZC262.2b.3, Transcript_ZC262.2b.4, Transcript_ZC262.2b.5	Transcript_CBG16626.1	transcript_QX1410.35410.1	1	1	1	COMPLETE	III	8094605	8095825	-	III	7969271	7970580	-	III	8068976	8070388	-
OG0000741	g8216.t1	Transcript_C05B5.2.1, Transcript_C33F10.1.1, Transcript_C33F10.11a.1, Transcript_C33F10.11b.1, Transcript_F40F12.9a.1, Transcript_F40F12.9b.1, Transcript_F40F12.9c.1	Transcript_CBG09925.1	transcript_QX1410.9150.1	1	1	1	COMPLETE	III	9207595	9208159	-	III	9057667	9058376	-	III	9167949	9168627	-
OG0000742	g8240.t1	Transcript_T22B3.2a.1, Transcript_T22B3.2b.1, Transcript_T22B3.2b.2, Transcript_ZK757.3a.1, Transcript_ZK757.3a.2, Transcript_ZK757.3b.1, Transcript_ZK757.3c.1	Transcript_CBG09950a.1	transcript_QX1410.35706.1	1	1	1	COMPLETE	III	9297755	9302179	+	III	9148724	9152705	+	III	9258959	9263467	+
OG0000743	g8246.t1	Transcript_ZK757.4a.1, Transcript_ZK757.4b.1, Transcript_ZK757.4c.1, Transcript_ZK757.4d.1, Transcript_ZK757.4e.1, Transcript_ZK757.4f.1, Transcript_ZK757.4g.1	Transcript_CBG09956c.1	transcript_QX1410.9179.7	1	1	1	COMPLETE	III	9326211	9328983	+	III	9176736	9179335	+	III	9287856	9290502	+
OG0000744	g8967.t1	Transcript_C29E4.13a.1, Transcript_C29E4.13b.1, Transcript_C29E4.13c.1, Transcript_C29E4.13c.2, Transcript_C29E4.13c.3, Transcript_C29E4.13c.4, Transcript_C29E4.13c.5	Transcript_CBG12286.1	transcript_QX1410.9825.1	1	1	1	COMPLETE	III	12963577	12967757	+	III	12627846	12632530	+	III	12905119	12909807	+
OG0000746	g9504.t2	Transcript_T06A10.1a.1, Transcript_T06A10.1b.1, Transcript_T06A10.1b.2, Transcript_T06A10.1b.3, Transcript_T06A10.1b.4, Transcript_T06A10.1b.5, Transcript_T06A10.1c.1	Transcript_CBG13685a.1	transcript_QX1410.4503.2	1	1	1	COMPLETE	IV	872989	880411	+	IV	809451	817791	+	IV	894604	902058	+
OG0000750	g9797.t2	Transcript_Y37A1B.2a.1, Transcript_Y37A1B.2c.1, Transcript_Y37A1B.2d.1, Transcript_Y37A1B.2e.1, Transcript_Y37A1B.2f.1, Transcript_Y37A1B.2g.1, Transcript_Y37A1B.2h.1	Transcript_CBG18768b.1	transcript_QX1410.41510.7	1	1	1	COMPLETE	IV	2569344	2578970	+	IV	2587746	2595954	+	IV	2571345	2581315	+
OG0000751	g9801.t1	Transcript_Y37A1A.4a.1, Transcript_Y37A1A.4b.1, Transcript_Y37A1A.4c.1, Transcript_Y37A1A.4d.1, Transcript_Y37A1A.4e.1, Transcript_Y37A1A.4f.1, Transcript_Y37A1A.4g.1	Transcript_CBG26266.1	transcript_QX1410.41514.1	1	1	1	COMPLETE	IV	2609223	2645552	+	IV	2625877	2662807	+	IV	2611836	2647734	+
OG0000756	g11023.t2	Transcript_B0001.8a.1, Transcript_B0001.8b.1, Transcript_B0001.8c.1, Transcript_B0001.8d.1, Transcript_B0001.8d.2, Transcript_B0001.8d.3, Transcript_B0001.8d.4	Transcript_CBG06239.1	transcript_QX1410.5920.1	1	1	1	COMPLETE	IV	9198410	9200063	-	IV	9151753	9153737	-	IV	9012037	9013893	-
OG0000758	g11144.t1	Transcript_T14G10.2a.1, Transcript_T14G10.2b.1, Transcript_T14G10.2b.2, Transcript_T14G10.2b.3, Transcript_T14G10.2b.4, Transcript_T14G10.2b.5, Transcript_T14G10.2d.1	Transcript_CBG03403.1	transcript_QX1410.42951.6	1	1	1	COMPLETE	IV	9728748	9736755	+	IV	9688150	9696617	+	IV	9539568	9547866	+
OG0000759	g11245.t1	Transcript_F07C6.4b.1, Transcript_F07C6.4c.1, Transcript_F07C6.4c.2, Transcript_F07C6.4d.1, Transcript_F07C6.4f.1, Transcript_F07C6.4g.1, Transcript_F07C6.4h.1	Transcript_CBG22314a.1	transcript_QX1410.6125.2	1	1	1	COMPLETE	IV	10154644	10169300	+	IV	10231248	10247375	+	IV	9965236	9980369	+
OG0000760	g11283.t1	Transcript_C39E9.8a.1, Transcript_C39E9.8b.1, Transcript_C39E9.8c.1, Transcript_C39E9.8d.1, Transcript_C39E9.8e.1, Transcript_C39E9.8f.1, Transcript_C39E9.8g.1	Transcript_CBG01832.1	transcript_QX1410.43100.2	1	1	1	COMPLETE	IV	10338282	10339690	+	IV	10325441	10327354	+	IV	10144718	10147922	+
OG0000763	g12617.t1	Transcript_F35E12.5.1, Transcript_F35E12.6.1, Transcript_F35E12.6.2, Transcript_F35E12.7a.1, Transcript_F35E12.7b.1, Transcript_F35E12.7c.1, Transcript_F35E12.7d.1	Transcript_CBG11497c.1	transcript_QX1410.46.3	1	1	1	COMPLETE	V	516938	520220	-	V	151694	154976	-	V	235134	238476	-
OG0000767	g12982.t1	Transcript_C01B7.1a.1, Transcript_C01B7.1a.2, Transcript_C01B7.1b.1, Transcript_C01B7.1b.2, Transcript_C01B7.1c.1, Transcript_C01B7.1c.2, Transcript_C01B7.1d.1	Transcript_CBG00762a.1	transcript_QX1410.22618.4	1	1	1	COMPLETE	V	1864380	1870835	-	V	1402348	1409979	-	V	1584899	1592090	-
OG0000770	g13506.t1	Transcript_C04C3.7.1, Transcript_T08G3.1.1, Transcript_T08G3.2.1, Transcript_T23D5.6.1, Transcript_T23D5.7.1, Transcript_T23D5.7.2, Transcript_Y73C8A.1b.1	Transcript_CBG10399.1	transcript_QX1410.23169.1	1	1	1	COMPLETE	V	4073308	4078952	+	V	3658809	3661142	+	V	3801518	3807162	+
OG0000775	g13867.t1	Transcript_C01B4.9a.1, Transcript_C01B4.9b.1, Transcript_C01B4.9c.1, Transcript_C01B4.9d.1, Transcript_Y19D10A.12a.1, Transcript_Y19D10A.12b.1, Transcript_Y19D10A.12c.1	Transcript_CBG01116.1	transcript_QX1410.1175.1	1	1	1	COMPLETE	V	5489208	5492343	+	V	4968749	4978516	+	V	5260643	5270384	+
OG0000776	g13983.t1	Transcript_Y50D4C.1a.1, Transcript_Y50D4C.1b.1, Transcript_Y50D4C.1c.1, Transcript_Y50D4C.1d.1, Transcript_Y50D4C.1e.1, Transcript_Y50D4C.1f.1, Transcript_Y50D4C.1g.1	Transcript_CBG17885.1	transcript_QX1410.1285.5	1	1	1	COMPLETE	V	6191495	6198151	+	V	5688628	5699337	+	V	5952257	5959487	+
OG0000777	g14170.t1	Transcript_DC2.3a.1, Transcript_DC2.3b.1, Transcript_DC2.3c.1, Transcript_DC2.3d.1, Transcript_DC2.3e.1, Transcript_DC2.3f.1, Transcript_DC2.3g.1	Transcript_CBG06431b.1	transcript_QX1410.1432.7	1	1	1	COMPLETE	V	6934555	6937749	-	V	6447491	6450549	-	V	6690213	6693532	-
OG0000779	g14317.t1	Transcript_C06B8.2a.1, Transcript_C06B8.2b.1, Transcript_C06B8.2b.2, Transcript_C06B8.2b.3, Transcript_C06B8.2c.1, Transcript_C06B8.2d.1, Transcript_Y45G12C.1.1	Transcript_CBG06623.1	transcript_QX1410.24042.2	1	1	1	COMPLETE	V	7509690	7511279	+	V	7066056	7067706	+	V	7287172	7288801	+
OG0000780	g14909.t3	Transcript_R13H4.4a.1, Transcript_R13H4.4b.1, Transcript_R13H4.4c.1, Transcript_R13H4.4d.1, Transcript_R13H4.4e.1, Transcript_R13H4.4f.1, Transcript_R13H4.4f.2	Transcript_CBG23248a.1	transcript_QX1410.24638.1	1	1	1	COMPLETE	V	9822405	9826626	+	V	9430923	9435547	+	V	9608550	9613147	+
OG0000781	g15123.t1	Transcript_D1054.12.1, Transcript_F40D4.1.1, Transcript_Y60A3A.4a.1, Transcript_Y60A3A.4b.1, Transcript_Y60A3A.5.1, Transcript_Y60A3A.6.1, Transcript_ZK228.8.1	Transcript_CBG09709.1	transcript_QX1410.24853.1	1	1	1	COMPLETE	V	10655767	10658268	+	V	10250185	10251336	+	V	10437767	10440268	+
OG0000782	g15219.t1	Transcript_F22E12.4a.1, Transcript_F22E12.4b.1, Transcript_F22E12.4b.2, Transcript_F22E12.4b.3, Transcript_F22E12.4c.1, Transcript_F22E12.4d.1, Transcript_F22E12.4e.1	Transcript_CBG09602b.1	transcript_QX1410.2373.1	1	1	1	COMPLETE	V	11024335	11031454	+	V	10623878	10631195	+	V	10806369	10813947	+
OG0000784	g15886.t1	Transcript_F36D4.5a.1, Transcript_F36D4.5a.2, Transcript_F36D4.5a.3, Transcript_F36D4.5b.1, Transcript_F36D4.5b.2, Transcript_F36D4.5b.3, Transcript_F36D4.5b.4	Transcript_CBG19435.1	transcript_QX1410.2999.4	1	1	1	COMPLETE	V	13784902	13785948	-	V	14047956	14049002	-	V	13584025	13589953	-
